FIPS,County or equivalent,State or equivalent,OBJECTID,GEOID10,GEOID20,TRACTCE,BLKGRPCE,CSA,CBSA,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2C_TRIPEQ,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4D,D4E,D5AE,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
22067,Morehouse Parish,Louisiana,104935.6,220680000000.0,220680000000.0,950472.0,2.2,384.0,33740.0,204542.0,85818.0,83667.0,20635.31124,285.53807539999997,20349.77316,19251.581619999997,1039.68,503.64,390.32,0.55188,41.6,0.11969129699999999,155.04,0.410641404,193.68,0.469667299,428.88,126.96,177.8,124.12,0.305268828,278.96,0.5135839870000001,1.088135116,0.392922438,0.030651944,0.053192524000000005,0.036243084,0.24716496699999999,0.02566992,0.030651944,0.019449226,0.036243084,0.019342368000000002,0.02566992,0.083113536,0.144709063,0.033743298,0.906506425,0.0,0.355194126,7.544358822,0.155494096,2.051071663,5.337793063,31.75807394,0.28448491600000003,10.01977305,2.532752045,22.91764824,7.256061886,-99999.0,-99999.0,-99999.0,6074.4,-99999.0,0.0023459929999999998,0.184209622,0.0031298520000000002,0.27642320800000003,-99999.0,-99999.0,-99999.0,-99999.0,6.04,1.0,5.353333333999999,37048.88175,83509969.01
22069,Natchitoches Parish,Louisiana,104807.6857,220690000000.0,220690000000.0,522.8571429,2.514285714,,35060.0,38963.0,13971.0,14562.0,23752.487269999998,854.2482169,22898.23906,18785.31267,1113.228571,544.2,418.0,0.554257143,47.31428571,0.10871281599999999,155.0285714,0.379628543,215.6571429,0.51165864,416.0571429,122.77142859999998,164.5714286,128.7142857,0.294767529,399.1714286,0.6786707890000001,1.4016000419999999,0.9172334540000001,0.091051245,0.148989278,0.055186675,0.5002122379999999,0.121794018,0.091051245,0.06785756400000001,0.055186675,0.075239553,0.121794018,0.289672178,0.135300507,0.081131715,1.5959042419999998,0.0,0.28997648,7.782644202,0.327321118,1.2941857190000001,6.161137365,35.19237255,0.738278801,4.404564634,1.4823514569999998,25.16284046,13.98856189,-99999.0,-99999.0,-99999.0,3318.0,-99999.0,0.028571429,0.49667339299999996,0.028571429,0.574147776,-99999.0,-99999.0,-99999.0,-99999.0,6.285714286,1.0,5.785714286,43325.17547,96125004.96
22071,Orleans Parish[o],Louisiana,105117.7243,220710000000.0,220710000000.0,11573.53521,2.106639839,406.0,35380.0,1263635.0,542579.0,515090.0,450.496835,232.3175652,218.17926980000004,120.22969669999999,784.0,385.79074449999996,309.93158950000003,0.6403923539999999,59.30583501,0.202709472,140.8269618,0.441858984,109.7987928,0.33933496399999996,304.945674,83.49698189,111.12273640000001,110.32595570000001,0.281966522,375.61368210000006,6.427140839,12.33030229,4.000172363,0.35971867399999996,0.501630713,0.356814285,1.6287544930000002,1.153254199,0.35971867399999996,0.316914143,0.356814285,0.6541427470000001,1.153254199,0.417457146,0.5571545999999999,0.18535422399999998,10.4273132,0.002012072,0.347510054,30.96710531,1.238707308,12.89108462,16.83731338,156.96402959999998,3.327897577,21.922298899999998,57.06008646,50.49711783,51.60019219,-692.4362374,-597.6088291,-804.7798737,89177.85915,47493.66801,0.00117445,0.703880208,0.001148479,0.7513574059999999,-1006.0241980000001,-1005.519925,-1006.024208,-1005.6182880000001,16.31991952,17.43259557,13.79778672,3331.926623,1823138.052
22073,Ouachita Parish,Louisiana,104984.0885,220730000000.0,220730000000.0,15048.83186,2.17699115,384.0,33740.0,204542.0,85818.0,83667.0,3577.9778340000003,120.9107293,3457.0671049999996,3140.217228,1381.19469,599.3982301,501.6460177,0.576477876,46.11504425,0.106819416,204.6017699,0.42043838299999997,250.92920350000003,0.46389264399999997,568.9823008999999,156.7433628,216.2566372,195.9823009,0.294205186,654.1061947000001,1.15761603,2.596017815,1.220099894,0.13520943,0.148216464,0.147394929,0.654485313,0.134793757,0.13520943,0.112446619,0.147394929,0.167056594,0.134793757,0.173175544,0.314253175,0.035769846,2.377715924,0.0,0.367468209,11.71337446,0.760352412,2.587440431,8.365581612,50.58328411,1.514994044,13.31476991,5.9327350789999995,32.49934872,14.09253191,-99999.0,-99999.0,-99999.0,15193.92035,-99999.0,0.00808027,0.634470536,0.00782871,0.6914184459999999,-99999.0,-99999.0,-99999.0,-99999.0,8.725663717,1.0,6.831858407,14435.10909,14479878.18
22075,Plaquemines Parish,Louisiana,105083.25,220751000000.0,220751000000.0,89583.33333,2.041666667,406.0,35380.0,1263635.0,542579.0,515090.0,68457.7352,47650.354360000005,20807.38084,7310.105767,973.875,425.08333330000005,367.375,0.570666667,20.45833333,0.061616018,123.95833329999999,0.354327169,222.95833330000002,0.542390147,379.25,85.79166667,125.16666670000001,168.29166669999998,0.231215365,492.04166669999995,0.47201275,1.065876507,0.455722908,0.036155335,0.098984725,0.15339204,0.129825422,0.037365385,0.036155335,0.036743446,0.15339204,0.066552409,0.037365385,0.047633034000000005,0.015639979,0.063772256,0.927735658,0.041666667000000004,0.443049009,8.393263333,1.832591664,0.7582184479999999,5.802453221,18.88946542,7.333282116,5.829086175,1.112520919,17.32895261,2.330532631,-99999.0,-95832.33895,-95832.37485,16333.625,-99999.0,0.000200235,0.120006506,0.00021035299999999998,0.13761700699999999,-99999.0,-99999.0,-99999.0,-99999.0,5.291666667,1.0,5.291666667,75153.19258999999,277044962.0
22077,Pointe Coupee Parish,Louisiana,104849.9375,220780000000.0,220780000000.0,952125.0,2.0,,12940.0,852356.0,403005.0,363799.0,23627.98241,1339.700788,22288.28163,21210.51735,1384.875,717.4375,560.0625,0.573875,41.5625,0.076059823,199.25,0.364304148,319.25,0.559636029,575.8125,138.6875,195.125,242.0,0.240148867,324.5,0.269451416,0.591645247,0.191166125,0.030676715,0.046093062000000004,0.038780932000000004,0.060544342,0.015071073999999999,0.030676715,0.012655986000000001,0.038780932000000004,0.018648338,0.015071073999999999,0.004854280999999999,0.037041723,0.033437076,0.460617541,0.0,0.238558199,3.929868912,0.232244473,1.111801878,2.5858225619999997,12.93610536,0.373582876,2.6041412,0.627452905,9.840225761000001,4.008259692,-99999.0,-99999.0,-99999.0,7051.375,-99999.0,0.00032716900000000004,0.081410001,0.00035625699999999996,0.09895139,-99999.0,-99999.0,-99999.0,-99999.0,3.75,1.0,4.677083333,46409.424419999996,95621144.25
22079,Rapides Parish,Louisiana,105160.1856,220790000000.0,220790000000.0,22115.5567,2.175257732,,10780.0,153894.0,56578.0,55250.0,8983.933754000001,272.5736307,8711.360123,7384.07,1356.14433,596.1134021,494.8453608,0.577443299,47.92783505,0.105288588,183.28865980000003,0.37914097700000005,263.628866,0.515570436,497.63917530000003,128.4329897,194.2371134,174.96907219999997,0.26606863199999997,555.7010309,0.848646384,1.8878531530000002,1.003482838,0.130659892,0.12336879,0.138130824,0.520364625,0.090958706,0.130659892,0.06820346,0.138130824,0.120300583,0.090958706,0.078401249,0.321662792,0.055165331,1.8521292219999999,0.0,0.396516916,9.926806072,1.0433375790000001,2.252664474,6.630804017999999,41.22290488,1.850384338,9.969972831,3.716686483,27.54451095,12.48405772,-99999.0,-99999.0,-99999.0,7696.886598,-99999.0,0.009896317,0.530332138,0.009773911,0.5851365820000001,-99999.0,-99999.0,-99999.0,-99999.0,7.319587629,1.0,6.463917526,24621.28481,36357485.46
22081,Red River Parish,Louisiana,105424.75,220820000000.0,220820000000.0,960175.0,2.625,,,0.0,0.0,0.0,32186.835810000004,1060.174303,31126.66151,30638.251289999997,1077.25,523.75,416.75,0.5815,26.375,0.057043853,128.75,0.309367303,261.625,0.633588844,392.375,101.5,158.125,132.75,0.258404895,307.25,0.036127775,0.077583895,0.026960143,0.002963944,0.003488138,0.00606278,0.012993205,0.001452075,0.002963944,0.001258021,0.00606278,0.001259799,0.001452075,0.003610477,0.008122929000000001,0.002230116,0.06308791700000001,0.0,0.375151265,2.000096472,0.31945689,0.9023243759999999,0.778315207,2.057756054,0.7553813229999999,1.739755561,0.157697588,1.0265828129999999,0.05491077,-99999.0,-99999.0,-99999.0,2306.125,-99999.0,0.0,0.0,0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,2.5,1.0,4.479166667,71098.7518,130258356.8
22083,Richland Parish,Louisiana,104783.8824,220840000000.0,220840000000.0,970364.7059,2.0,,,0.0,0.0,0.0,21252.25444,331.18118210000006,20921.07325,20705.4776,1204.352941,526.4705882000001,434.76470589999997,0.569411765,30.52941176,0.071551474,182.8235294,0.426098525,221.4117647,0.502350001,469.2941176,140.8235294,183.2941176,145.1764706,0.302648804,379.52941180000005,0.12909879800000001,0.275100271,0.12063761099999999,0.015924453999999998,0.015865363,0.018914248999999998,0.062994258,0.006939288,0.015924453999999998,0.011375986999999999,0.018914248999999998,0.005386244,0.006939288,0.017180432,0.040427581000000004,0.004489376,0.24973641,0.0,0.40910196600000004,3.962573949,0.6248446910000001,1.41910944,1.918619818,9.990476069,1.431752677,2.909559145,0.570818925,6.819082782000001,2.9306529789999995,-99999.0,-99999.0,-99999.0,4345.0,-99999.0,0.0,0.0,0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,3.882352941,1.0,5.31372549,48866.502160000004,86006697.06
22085,Sabine Parish,Louisiana,105642.087,220850000000.0,220850000000.0,417.3913043,2.217391304,,,0.0,0.0,0.0,28147.42359,4032.2188079999996,24115.20478,23329.46775,1047.3043480000001,647.7391303999999,399.3478261,0.543391304,32.30434783,0.08393734300000001,129.08695649999999,0.330738143,237.95652169999997,0.585324514,329.78260869999997,89.34782609,129.173913,111.2608696,0.273131252,227.4782609,0.085320774,0.162188693,0.11663257199999999,0.014472098000000001,0.021748146,0.016173063999999997,0.057000912,0.007238351,0.014472098000000001,0.017392363,0.016173063999999997,0.009588993,0.007238351,0.025637801,0.021774118,0.004355782,0.201953346,0.0,0.21369386199999998,3.3618650089999997,0.35227804100000004,1.610560465,1.3990265030000002,7.460631691000001,0.760103732,4.002527139,0.674868021,4.132795625,1.359503387,-99999.0,-99999.0,-99999.0,1365.0,-99999.0,0.0,0.0,0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,3.4347826089999995,1.0,4.152173913,84658.61955,113911073.4
22087,St. Bernard Parish,Louisiana,105444.94,220870000000.0,220870000000.0,49529.38,2.08,406.0,35380.0,1263635.0,542579.0,515090.0,27586.01675,22753.97047,4832.046283,2358.206294,913.88,339.78,300.58,0.5684600000000001,20.02,0.061242033,120.16,0.37074293799999997,160.4,0.508015029,357.1,90.3,134.32,132.48,0.239237272,206.84,1.824495328,4.84618454,0.92741895,0.15695013900000002,0.169239312,0.190190301,0.255732251,0.155306948,0.15695013900000002,0.052308815999999994,0.190190301,0.060542942999999995,0.155306948,0.083678418,0.11151089,0.11797667199999999,2.7519142789999997,0.04,0.340121309,16.95031473,0.599629441,1.7439247480000002,14.60676055,76.68058732,2.075760357,7.25802925,7.2904517339999995,48.36458905,32.28984918,-95975.1948,-91996.15024,-91999.07867999999,48281.82,-94058.82,0.000570358,0.34183123,0.000621798,0.40679271,-95999.0399,-95999.01318,-95999.03992000001,-95999.02368,10.94,1.54,7.083333333,28253.449739999996,111638989.9
22089,St. Charles Parish,Louisiana,104282.8824,220891000000.0,220891000000.0,62579.676470000006,2.029411765,406.0,35380.0,1263635.0,542579.0,515090.0,7471.199826000001,2243.062183,5228.137643,5025.7175369999995,1550.705882,605.2352941,551.8235294,0.606941176,24.29411765,0.04672471,153.05882350000002,0.297081222,374.47058819999995,0.656194069,724.2647059,150.14705880000002,216.2058824,357.9117647,0.21184372699999998,715.8529412,1.0311630459999999,2.484322054,0.707198243,0.080886555,0.042863422000000005,0.361068347,0.174988069,0.04739185,0.080886555,0.037926116,0.361068347,0.111507729,0.04739185,0.013265797,0.050214543,0.004937307,1.738361289,0.0,0.432329849,9.832094357,0.8291479970000001,1.186670552,7.816275807,37.93451846,1.2147501170000001,6.936834125,1.341231896,28.84091658,12.72952685,-99999.0,-99999.0,-99999.0,37742.05882,-99999.0,0.000450457,0.269971158,0.000486062,0.317991211,-99999.0,-99999.0,-99999.0,-99999.0,7.441176471,1.0,6.25,18632.53033,30235548.65
22091,St. Helena Parish,Louisiana,106784.0,220920000000.0,220920000000.0,951155.5556,2.777777778,,12940.0,852356.0,403005.0,363799.0,29118.507230000003,76.771499,29041.73573,28980.483539999997,1156.777778,585.8888889,430.1111111000001,0.5529999999999999,41.44444444,0.09896447800000001,151.11111110000002,0.34310782799999995,237.5555556,0.557927693,444.22222220000003,119.44444440000001,176.22222219999998,148.5555556,0.270602845,206.5555556,0.02218891,0.043799669000000006,0.008022574000000001,0.000894131,0.000511384,0.002476406,0.003892033,0.00024862,0.000894131,0.00012404200000000002,0.002476406,0.000669142,0.00024862,0.001503971,0.001718921,0.000387342,0.030211482999999997,0.0,0.1916612,1.8977432109999999,0.30725733899999996,1.291737482,0.29874839,1.32398493,0.697152842,1.64756268,0.11248784,0.109096345,0.039805521,-99999.0,-99999.0,-99999.0,4910.444444,-99999.0,0.000156159,0.038857267,0.000248091,0.06890788,-99999.0,-99999.0,-99999.0,-99999.0,1.888888889,1.0,3.722222222,53165.21617,117840991.4
22093,St. James Parish,Louisiana,103708.6111,220930000000.0,220930000000.0,40394.44444,1.888888889,406.0,35380.0,1263635.0,542579.0,515090.0,9166.734374,532.5651715,8634.169202,8289.88141,1186.5,492.8888888999999,439.22222220000003,0.585388889,42.77777778,0.101349964,124.94444440000001,0.295651579,271.5,0.602998457,511.8888888999999,109.94444440000001,165.27777780000002,236.66666669999998,0.22594698100000002,448.9444444,0.480994915,1.063725111,0.345672941,0.027315867999999997,0.033631447,0.076734825,0.19117874199999998,0.016812059,0.027315867999999997,0.018946138,0.076734825,0.019178759,0.016812059,0.069762698,0.102237285,0.014685308999999999,0.8266678559999999,0.0,0.424944996,6.4966881039999995,0.46537863100000004,1.053995102,4.977314371,22.44058298,1.1832745,8.753291425,0.473277744,13.81018943,6.91746351,-99999.0,-99999.0,-99999.0,14160.833330000001,-99999.0,0.000166957,0.10006211400000001,0.000182371,0.11931041099999999,-99999.0,-99999.0,-99999.0,-99999.0,5.5,1.0,5.240740741000001,25456.42983,37097281.45
22095,St. John the Baptist Parish,Louisiana,104602.6667,220951000000.0,220951000000.0,70603.33333,2.0,406.0,35380.0,1263635.0,542579.0,515090.0,8743.428612,4171.369181,4572.059432,4571.590042,1448.2,591.9333333,513.9333333000001,0.6032333329999999,36.06666667,0.07688416099999999,151.93333330000002,0.317118436,325.9333333,0.6059974029999999,636.7333332999999,158.5,226.9666667,251.2666667,0.250262017,466.83333330000005,1.40221205,3.468525415,0.8076521,0.19406066100000002,0.07418730400000001,0.254948892,0.18236329199999998,0.10209195199999999,0.19406066100000002,0.05352256,0.254948892,0.085622059,0.10209195199999999,0.055125513,0.04161572,0.020664743,2.20986415,0.0,0.323932567,11.52460965,0.7024548359999999,1.3440705169999998,9.478084294,48.629983,1.633381949,9.57360448,2.096023435,45.94593270000001,9.502428264,-99999.0,-99999.0,-99999.0,25653.43333,-99999.0,0.00028613,0.171485322,0.00033037800000000004,0.21613994,-99999.0,-99999.0,-99999.0,-99999.0,8.1,1.0,6.705555555,17199.77543,35384174.25
22097,St. Landry Parish,Louisiana,105634.2424,220980000000.0,220980000000.0,961043.9394,2.348484848,318.0,36660.0,83449.0,23034.0,31431.0,9105.080612,146.1226449,8958.957968,8407.750398999999,1264.378788,554.2121212000001,455.969697,0.5539999999999999,45.59090909,0.11288999599999999,174.60606059999998,0.393735845,235.7727273,0.493374159,476.2272727,128.5151515,185.5606061,162.15151519999998,0.277079809,349.0,0.7872985570000001,1.7418023130000002,0.6217488529999999,0.10669033,0.10672010400000001,0.09693642400000001,0.252074273,0.059327723,0.10669033,0.051713950999999994,0.09693642400000001,0.056369299000000005,0.059327723,0.034899676,0.160805298,0.055006152,1.40904741,0.0,0.356079143,9.545008639,0.529625376,2.030588397,6.9847948660000005,43.93019996,1.536023081,9.972871038,3.742952592,29.32171218,13.97776036,-99999.0,-99999.0,-99999.0,11923.363640000001,-99999.0,0.015151515,0.527902015,0.015151515,0.558236043,-99999.0,-99999.0,-99999.0,-99999.0,7.621212121,1.0,6.401515152000001,24663.27365,36847760.88
22099,St. Martin Parish,Louisiana,104486.0625,220990000000.0,220990000000.0,20456.71875,2.09375,318.0,29180.0,488969.0,197112.0,194300.0,16329.508130000002,1585.3926119999999,14744.11552,13067.93064,1679.75,723.78125,611.125,0.601125,36.90625,0.064867306,207.5,0.341509338,366.71875,0.593623355,695.5,180.59375,260.9375,253.96875,0.257394196,421.4375,0.430061058,0.9288807170000001,0.298824158,0.052767207999999996,0.108035188,0.043054858,0.067118778,0.027848126,0.052767207999999996,0.03624358,0.043054858,0.019542558,0.027848126,0.00043216099999999997,0.047144059,0.07179160799999999,0.7288852159999999,0.0,0.36192131,5.380524749,0.382406736,1.472743093,3.52537492,19.65829633,0.9372198420000001,5.43992598,0.555907513,12.66848329,7.02407984,-99999.0,-99999.0,-99999.0,15791.09375,-99999.0,0.002243487,0.31785313,0.002377013,0.388092451,-99999.0,-99999.0,-99999.0,-99999.0,4.65625,1.0,5.197916667,33701.77766,66084612.31
22101,St. Mary Parish,Louisiana,105140.0652,221010000000.0,221010000000.0,61436.95652000001,1.97826087,318.0,34020.0,51734.0,21104.0,20825.0,15574.23475,7844.534032,7729.700715999999,6838.915164,1124.652174,510.63043480000005,429.13043480000005,0.576717391,34.08695652,0.08829678099999999,205.5217391,0.47983987,189.5217391,0.410124218,452.7173913,113.06521740000001,172.8913043,166.7608696,0.251270518,458.7826087,1.466559213,3.078230757,0.999889923,0.096282155,0.090496465,0.304140588,0.400873086,0.108097629,0.096282155,0.05515543,0.304140588,0.091719865,0.108097629,0.191839602,0.11731361900000001,0.036540066,2.466449136,0.02173913,0.351817644,13.88192399,1.180626033,1.7001029719999998,11.00119498,69.37719111,1.9415171530000002,11.26046484,3.929069202,56.36381555,20.34272689,-99999.0,-99999.0,-99999.0,7166.5434780000005,-99999.0,0.021739131000000002,0.714296642,0.02173913,0.737830071,-99999.0,-99999.0,-99999.0,-99999.0,9.804347826,1.0,7.166666667,22925.342,63028059.39
22103,St. Tammany Parish,Louisiana,105081.1587,221030000000.0,221030000000.0,48272.0,2.142857143,406.0,35380.0,1263635.0,542579.0,515090.0,5564.721977,1271.7446730000001,4292.977304,3426.618625,2000.738095,808.6269841,729.9603175,0.574285714,26.46031746,0.037453797000000004,227.66666669999998,0.319196178,475.83333330000005,0.635413517,780.547619,182.84920630000002,245.18253969999998,352.515873,0.234680463,679.2857142999999,0.972204782,2.420825352,1.0988562240000002,0.11709914099999999,0.11404355099999999,0.15195277599999998,0.570384385,0.145376372,0.11709914099999999,0.073419773,0.15195277599999998,0.11268324800000001,0.145376372,0.203048635,0.254652502,0.041206475,2.071061006,0.007936508,0.43256826,10.35550959,0.819239533,1.246127305,8.290142755,37.09165555,1.674453255,6.025039102,2.3921303590000003,30.52248753,10.32232493,-99999.0,-99999.0,-99999.0,23322.22222,-99999.0,0.000246642,0.147819171,0.000300356,0.196498599,-99999.0,-99999.0,-99999.0,-99999.0,7.626984127,1.0,6.9179894179999994,18754.64558,22520115.83
22105,Tangipahoa Parish,Louisiana,105056.3333,221060000000.0,221060000000.0,954008.0152,2.3030303030000003,406.0,25220.0,130504.0,42855.0,48637.0,8184.856793999999,511.71713619999997,7673.139658,7568.007325,1977.3333329999998,825.9848485,720.1060606000001,0.591166667,48.27272727,0.073455745,260.10606060000003,0.368300209,411.7272727,0.558244046,736.9242423999999,198.83333330000002,267.469697,270.62121210000004,0.27655130899999997,649.3181818,0.47311144899999996,1.169269636,0.60714272,0.08076214799999999,0.097865563,0.089898536,0.218328866,0.12028760599999999,0.08076214799999999,0.064637883,0.089898536,0.053329225,0.12028760599999999,0.068817477,0.096182165,0.03322768,1.080254169,0.0,0.36791679899999996,6.814005231,0.726266153,2.22462776,3.8631113189999997,23.92825262,1.347642239,7.832344699,1.968758471,13.8731288,7.481943321,-99999.0,-99999.0,-99999.0,13591.51515,-99999.0,0.015151515,0.559501811,0.015151515,0.6038794670000001,-99999.0,-99999.0,-99999.0,-99999.0,5.545454545,1.0,5.919191919,24123.32866,33123661.41
22107,Tensas Parish,Louisiana,106131.6667,221070000000.0,221070000000.0,200.0,1.5,,,0.0,0.0,0.0,68392.15612999999,4096.550521,64295.60563,58437.02254,777.6666667000001,567.6666667000001,304.1666667,0.531,43.33333333,0.150019318,145.0,0.461413536,115.83333329999999,0.38856714600000003,240.0,77.0,106.16666670000001,56.83333333,0.319273822,149.16666669999998,0.013589173000000001,0.019150119,0.004435366,0.000438099,0.0009008410000000001,0.001125501,0.00185502,0.000115905,0.000438099,0.00030404200000000003,0.001125501,0.00044567,0.000115905,0.001060676,0.000348675,0.0005968,0.018024539,0.0,0.234069655,1.521667387,0.181208487,1.00338831,0.33707059100000003,1.393547374,0.19534882399999998,1.308184512,0.114244286,0.37419833,0.15715373300000002,-99999.0,-99999.0,-99999.0,833.1666667000001,-99999.0,0.0,0.0,0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,1.8333333330000001,1.0,4.6111111110000005,94170.12527,276779293.8
22109,Terrebonne Parish,Louisiana,103968.1667,221090000000.0,221090000000.0,13474.833330000001,2.435897436,,26380.0,210801.0,80755.0,84200.0,17082.88726,6992.211471,10090.675790000001,7806.010670999999,1443.423077,580.3974359,513.0,0.588333333,46.14102564,0.097062311,175.3589744,0.353068365,291.5,0.537048811,547.2307692,126.92307690000001,191.1410256,229.16666669999998,0.234957191,620.9358973999999,1.301496618,3.1152430389999997,1.331818775,0.159875216,0.17274239800000002,0.19400665,0.659147025,0.146047485,0.159875216,0.09200541,0.19400665,0.165293157,0.146047485,0.19950394800000001,0.294349921,0.08191654400000001,2.633315393,0.012820513,0.390356243,10.27778173,0.43099378200000005,2.0018576269999997,7.8449303210000005,42.71420438,1.951699268,9.1367611,3.0846506810000003,27.8586418,14.95361996,-99999.0,-99999.0,-99999.0,10932.65385,-99999.0,0.00813282,0.644728871,0.007573471,0.623796294,-99999.0,-99999.0,-99999.0,-99999.0,7.705128205,1.0,6.39957265,27066.07377,69133490.35
22111,Union Parish,Louisiana,104284.7895,221120000000.0,221120000000.0,960315.7895,2.157894737,384.0,33740.0,204542.0,85818.0,83667.0,30495.85237,957.4999239,29538.35244,26824.56335,1182.8947369999999,614.5789474,406.5263158,0.552842105,29.15789474,0.087470282,141.63157890000002,0.35141561200000004,235.73684210000002,0.561114106,455.2631579,107.15789469999999,183.6842105,164.4210526,0.23852694600000002,259.4736842,0.068067048,0.168898207,0.077444682,0.011362202,0.009319468000000001,0.011448143000000001,0.034751605,0.010563264,0.011362202,0.002793221,0.011448143000000001,0.003522018,0.010563264,0.014166345,0.017063242,0.006526247,0.14551173,0.0,0.265936793,3.062121833,0.22286040899999998,1.261273202,1.5779882219999999,6.73366301,0.506944901,2.999058312,0.45206148700000004,4.230240258,1.459659377,-99999.0,-99999.0,-99999.0,3790.631579,-99999.0,0.0014884020000000002,0.116870785,0.001953134,0.172497455,-99999.0,-99999.0,-99999.0,-99999.0,3.157894737,1.0,4.5,61539.3312,123415032.2
22113,Vermilion Parish,Louisiana,105351.8636,221140000000.0,221140000000.0,951532.25,2.454545455,318.0,29180.0,488969.0,197112.0,194300.0,22429.61505,5365.086333,17064.52871,16762.535630000002,1360.613636,599.1136364,491.6363636,0.560590909,33.0,0.081567611,150.7727273,0.316269437,307.86363639999996,0.579435679,521.25,125.2727273,191.5909091,204.38636359999998,0.246711755,285.13636360000004,0.77315635,1.625248302,0.46067495,0.045222436,0.12644675,0.041875409,0.205003286,0.042127069,0.045222436,0.064590287,0.041875409,0.031032342,0.042127069,0.12953257099999999,0.044438372000000004,0.063324425,1.2338313,0.022727273,0.34492867200000005,8.466159333,0.337882714,1.714893281,6.413383337999999,44.8142436,1.298878948,6.34325651,3.301856589,20.11436788,23.86515154,-99999.0,-99999.0,-99999.0,13394.18182,-99999.0,0.001668955,0.23645450199999998,0.002016209,0.329184345,-99999.0,-99999.0,-99999.0,-99999.0,7.227272727000001,1.0,5.928030303,33223.1193,90771402.6
22115,Vernon Parish,Louisiana,104796.1136,221160000000.0,221160000000.0,950514.1818,2.590909091,217.0,22860.0,51007.0,10753.0,15549.0,19512.08156,197.33826069999998,19314.7433,15571.17162,1159.25,502.7954545,404.5681818,0.594204545,25.68181818,0.06322494099999999,142.0,0.327413212,236.88636359999998,0.563907301,353.38636360000004,93.36363636,130.7954545,129.2272727,0.25331890100000004,244.38636359999998,0.4153019,0.9628068590000001,0.24154090600000003,0.025536559,0.030045777000000003,0.015415288000000001,0.14982769699999998,0.020715585,0.025536559,0.018154824,0.015415288000000001,0.041429655,0.020715585,0.08643049900000001,0.021967543,0.011890953000000001,0.656842806,0.0,0.22053450100000002,5.063499959,0.25903628,1.367066968,3.4373967110000003,16.11767591,0.6075148370000001,3.544536293,1.012491506,13.98631776,3.412104747,-99999.0,-99999.0,-99999.0,2764.863636,-99999.0,0.022727273,0.511746066,0.022727273,0.623841073,-99999.0,-99999.0,-99999.0,-99999.0,4.681818182,1.0,4.401515151,40324.07205,78964315.34
22117,Washington Parish,Louisiana,104387.8333,221180000000.0,221180000000.0,950500.2,1.966666667,406.0,14220.0,46457.0,10594.0,17984.0,14418.510709999999,134.1090113,14284.4017,13658.22853,1548.566667,718.2666667000001,577.9,0.566566667,53.8,0.093564551,206.0,0.35406878700000005,318.1,0.5523666620000001,599.4666667,153.3666667,220.1333333,225.9666667,0.256400631,353.1333333,0.321640808,0.6042584360000001,0.18321385699999998,0.026163265,0.016407553999999998,0.035435651,0.085833305,0.019374081,0.026163265,0.010875201000000001,0.035435651,0.008829341,0.019374081,0.026200242000000002,0.050803722,0.005532353,0.504854665,0.0,0.274431092,5.838605094,0.3339054,1.765556418,3.739143276,21.933732100000004,1.009029755,4.232239246000001,1.824086596,12.79436347,8.752901491,-99999.0,-99999.0,-99999.0,4608.266667,-99999.0,0.033333333,0.595813151,0.033333333,0.642088152,-99999.0,-99999.0,-99999.0,-99999.0,5.366666667,1.0,5.333333333,37806.578519999995,58350916.65
